YML009C-A	6	3	4	9	9	7
YML009C	49	40	30	84	104	76
YML008C	489	443	453	592	597	576
YML007C-A	1	0	0	4	3	5
YML007W	135	148	149	411	418	406
YML006C	44	59	47	100	129	130
tS(AGA)M	0	0	0	1	0	1
YML005W	19	12	20	49	52	59
YML004C	157	166	132	405	346	367
YML003W	2	4	3	5	12	6
YML002W	37	39	48	110	92	102
YML001W	99	88	82	348	343	328
YMR001C	50	62	47	113	110	94
YMR001C-A	0	2	0	1	0	2
YMR002W	237	243	211	463	411	412
YMR003W	5	11	8	20	16	29
YMR004W	63	68	43	182	165	172
YMR005W	49	51	43	147	107	99
YMR006C	191	171	169	132	145	147
YMR007W	8	8	6	12	7	9
YMR008C	431	420	401	189	181	181
YMR009W	66	59	75	112	100	128
YMR010W	89	73	64	176	193	200
YMR011W	3951	3849	3810	5115	4998	5008
tE(UUC)M	0	0	0	0	0	0
YMR012W	284	280	275	409	414	411
YMR013C	13	17	11	24	31	42
YMR013C-A	0	0	0	0	0	0
snR78	0	0	0	2	0	1
snR77	1	1	0	1	3	1
snR76	2	1	0	10	4	5
snR75	0	0	0	0	4	2
snR74	0	0	0	0	1	1
snR73	0	0	0	0	0	0
YMR013W-A	0	0	0	0	0	0
snR72	0	0	1	1	1	1
YMR014W	56	49	46	71	66	57
YMR015C	74	42	59	70	48	63
YMR016C	113	115	108	207	222	192
YMR017W	5	3	2	16	17	16
YMR018W	3	4	3	23	18	12
YMR019W	47	41	60	119	124	104
YMR020W	81	95	84	188	170	180
YMR021C	24	17	18	64	73	74
YMR022W	90	97	70	214	209	213
YMR023C	21	31	23	74	71	64
tA(AGC)M1	0	0	0	0	0	0
YMR024W	51	59	61	114	129	129
YMR025W	3	6	4	19	26	18
YMR026C	34	47	36	126	110	109
YMR027W	160	146	144	347	324	315
YMR028W	31	21	23	75	81	94
YMR029C	61	53	56	186	178	179
YMR030W	21	27	16	82	82	101
YMR031C	272	276	272	762	687	728
YMR031W-A	1	0	0	2	3	4
YMR032W	52	54	56	110	109	94
YMR030W-A	2	1	0	3	4	3
YMR033W	55	65	73	184	185	165
YMR034C	15	16	17	44	44	46
YMR035W	29	34	32	85	61	63
YMR036C	17	13	17	83	68	75
YMR037C	75	75	93	221	196	201
YMR038C	191	179	181	299	281	281
YMR039C	196	180	189	426	411	410
YMR040W	8	4	7	19	28	20
YMR041C	30	36	21	76	79	78
tF(GAA)M	0	0	0	0	1	0
YMR042W	25	27	26	92	89	114
YMR043W	180	166	189	279	273	260
YMR044W	48	55	50	178	177	169
YMR045C	14	12	16	4	6	3
YMR046C	0	0	0	0	0	0
YMR046W-A	0	0	0	0	0	0
tH(GUG)M	0	0	0	0	0	0
YMR047C	164	138	143	324	312	317
YMR048W	29	17	19	56	60	59
YMR049C	52	50	38	75	75	69
tV(AAC)M1	0	0	0	0	0	0
YMR050C	0	0	0	0	0	0
YMR051C	0	0	0	0	0	0
tW(CCA)M	0	0	0	0	0	0
YMR052W	4	5	7	19	24	26
YMR052C-A	0	0	1	5	3	6
YMR053C	39	44	35	106	88	97
YMR054W	211	192	197	433	433	409
YMR055C	11	14	9	39	45	39
YMR056C	22	22	21	177	178	188
YMR057C	2	2	3	12	6	5
YMR058W	438	440	439	1011	1049	984
YMR059W	4	10	5	22	22	26
YMR060C	24	28	31	77	96	73
YMR061W	53	44	41	159	155	151
YMR062C	111	100	124	204	208	192
YMR063W	14	7	8	19	16	22
YMR064W	28	29	37	108	119	99
YMR065W	9	7	12	48	39	38
YMR066W	21	18	17	72	72	70
YMR067C	44	46	45	124	130	114
YMR068W	39	35	46	111	110	98
YMR069W	3	5	6	4	11	7
YMR070W	101	98	94	267	243	267
YMR071C	107	99	106	318	288	333
YMR072W	118	109	125	368	360	376
YMR073C	27	25	26	67	65	73
YMR074C	70	79	72	212	194	209
YMR075W	9	17	20	59	70	62
YMR075C-A	1	0	0	3	1	2
YMR076C	25	35	20	83	73	65
tV(AAC)M2	0	0	0	0	0	0
YMR077C	16	10	17	54	57	57
YMR078C	20	24	22	79	79	74
YMR079W	81	70	90	159	159	173
YMR080C	148	153	152	238	218	218
YMR081C	70	89	54	56	64	59
YMR082C	0	0	0	3	2	3
YMR083W	515	537	543	730	667	730
YMR084W	16	10	12	13	20	22
YMR085W	27	41	37	84	79	91
YMR086W	66	83	71	220	204	227
YMR086C-A	3	5	4	13	9	10
YMR087W	22	25	26	58	55	62
YMR088C	98	91	73	175	201	187
YMR089C	143	131	133	314	308	283
YMR090W	40	39	34	127	117	96
YMR091C	66	77	78	194	203	208
YMR092C	174	173	175	347	315	339
YMR093W	46	24	35	36	41	45
YMR094W	2	3	4	12	14	13
YMR095C	2	3	3	6	1	10
YMR096W	35	51	50	59	74	58
YMR097C	21	22	26	49	79	65
YMR098C	26	19	19	71	71	89
tD(GUC)M	0	0	0	0	0	0
YMR099C	89	117	100	240	240	251
YMR100W	41	41	48	97	126	129
YMR101C	1	1	1	0	3	3
YMR102C	122	115	96	185	176	190
YMR103C	70	48	52	162	176	180
YMR104C	152	173	197	313	321	308
YMR105C	706	706	697	547	543	510
YMR105W-A	1	1	2	6	11	6
YMR106C	20	17	23	46	41	36
tK(CUU)M	0	0	0	0	0	0
YMR107W	0	0	8	14	13	15
YMR108W	439	370	349	616	581	627
YMR109W	218	231	235	471	463	446
YMR110C	92	123	119	319	260	294
YMR111C	25	35	27	68	92	77
YMR112C	18	17	17	56	59	45
YMR113W	33	38	35	77	105	83
YMR114C	32	31	38	124	109	110
YMR115W	25	46	36	122	106	129
YMR116C	3033	2931	2815	4078	4055	4067
snR24	1	1	4	1	3	2
YMR117C	3	1	2	20	9	6
YMR118C	6	5	9	20	18	21
tL(CAA)M	0	0	0	0	0	0
YMR119W	47	62	59	162	167	169
YMR119W-A	6	8	5	12	12	12
YMR120C	682	631	649	120	125	104
YMR121C	70	52	62	141	133	157
YMR122C	3	7	9	69	86	69
YMR122W-A	1311	1239	1307	1400	1326	1340
YMR123W	46	51	55	114	109	119
YMR124W	124	130	123	309	346	317
YMR125W	66	91	78	157	190	210
YMR126C	18	13	16	60	49	67
YMR127C	13	10	13	25	38	27
YMR128W	51	60	51	85	90	73
YMR129W	88	89	80	148	148	164
YMR130W	36	21	34	65	71	81
YMR131C	153	133	142	185	181	168
YMR132C	7	6	7	27	8	8
YMR133W	11	7	5	41	35	34
YMR134W	20	25	24	68	81	59
YMR135C	170	198	154	471	411	454
YMR135W-A	5	3	2	17	20	20
YMR136W	170	173	177	313	306	290
YMR137C	17	12	17	43	48	29
YMR138W	16	24	18	33	35	46
YMR139W	91	91	61	230	224	221
YMR140W	54	47	56	149	118	121
YMR141C	12	8	7	46	49	41
YMR142C	1078	1037	1056	2258	2266	2216
YMR141W-A	3	2	1	6	4	5
YMR143W	755	733	722	1524	1464	1506
YMR144W	23	27	11	56	68	68
YMR145C	305	309	331	490	449	462
YMR146C	558	560	547	1021	985	1090
YMR147W	8	2	4	23	21	26
YMR148W	17	21	31	96	97	93
YMR149W	180	179	187	350	382	330
YMR150C	48	54	54	100	110	90
YMR151W	2	2	1	3	4	4
YMR152W	98	87	85	179	186	206
YMR153W	29	29	25	58	74	57
YMR153C-A	2	0	0	4	4	4
YMR154C	11	22	22	45	37	38
YMR155W	31	34	39	105	111	101
YMR156C	11	12	13	46	47	49
YMR157C	31	40	33	77	84	71
YMR158W	24	36	31	65	66	42
tM(CAU)M	0	0	0	0	0	0
YMR158C-A	5	1	5	16	14	17
YMR158W-B	1	0	0	0	1	0
YMR159C	1	0	2	0	1	1
YMR160W	38	38	42	102	94	96
YMR161W	40	53	47	114	122	114
YMR162C	68	66	87	214	209	185
YMR163C	19	23	23	58	76	73
tV(AAC)M3	0	0	0	0	0	0
YMR164C	43	36	34	97	104	91
YMR165C	60	84	70	152	159	161
YMR166C	31	22	28	74	63	58
YMR167W	35	29	39	75	67	64
YMR168C	29	16	19	64	49	49
YMR169C	15	13	11	47	49	46
YMR170C	20	19	27	52	62	53
YMR171C	83	71	71	242	229	222
YMR172W	35	29	48	107	96	101
YMR172C-A	1	0	1	3	4	1
YMR173W	47	38	48	29	28	27
YMR173W-A	14	13	14	25	32	21
YMR174C	14	8	18	30	31	20
YMR175W	2	3	1	8	6	8
YMR175W-A	1	1	1	0	1	5
YMR176W	34	32	36	85	98	84
YMR177W	36	31	35	68	59	63
YMR178W	77	87	75	195	193	189
YMR179W	16	23	17	55	63	86
YMR180C	20	37	27	64	72	80
YMR181C	61	67	55	170	177	185
YMR182C	50	37	31	64	57	58
YMR182W-A	0	2	0	4	3	2
snR83	3	2	4	20	10	5
YMR183C	163	176	139	343	334	293
YMR184W	37	29	28	63	83	56
YMR185W	9	23	7	35	39	33
YMR186W	1166	1125	1191	2132	2095	2122
YMR187C	13	7	10	27	30	25
YMR188C	20	23	41	79	62	73
YMR189W	144	150	138	78	65	74
YMR190C	45	41	55	95	130	112
YMR191W	29	52	36	192	180	196
YMR192W	33	44	32	103	110	88
YMR193W	21	14	17	52	56	72
YMR193C-A	3	0	1	9	20	15
YMR194W	101	129	99	301	314	300
snR11	12	14	13	40	49	43
YMR194C-B	10	19	14	54	60	48
YMR194C-A	3	4	1	12	11	8
YMR195W	154	134	143	108	127	109
YMR196W	219	211	199	455	453	433
YMR197C	87	92	93	217	223	207
YMR198W	31	34	26	83	77	91
YMR199W	75	74	94	136	120	137
YMR200W	128	139	140	419	379	367
YMR201C	15	31	25	100	94	88
RNA170	1	3	0	7	4	2
YMR202W	435	426	447	799	811	902
YMR203W	241	204	203	462	424	431
YMR204C	22	14	12	50	40	55
YMR205C	974	956	994	1491	1487	1503
YMR206W	34	36	34	99	91	101
YMR207C	45	38	41	104	99	111
YMR208W	83	105	95	249	199	250
YMR209C	41	38	31	100	89	93
YMR210W	67	59	65	131	145	146
YMR211W	21	22	24	40	60	46
YMR212C	63	57	71	164	147	160
YMR213W	31	41	43	72	81	71
YMR214W	99	97	91	211	178	194
YMR215W	131	106	118	197	216	209
YMR216C	81	94	88	134	183	166
YMR217W	397	381	363	595	601	560
YMR218C	50	42	44	107	103	103
YMR219W	103	118	83	199	214	191
YMR220W	99	98	90	180	160	149
YMR221C	67	54	54	143	144	153
YMR222C	41	43	30	107	102	98
YMR223W	24	16	22	36	52	43
YMR224C	30	27	38	79	82	91
YMR225C	44	49	51	90	64	88
YMR226C	223	236	235	461	505	495
YMR227C	57	59	51	86	112	101
YMR228W	10	12	8	31	26	30
YMR229C	111	110	133	204	182	196
YMR230W	466	447	496	864	834	829
YMR230W-A	2	0	0	7	10	6
YMR231W	39	47	41	97	102	106
YMR232W	1	1	3	11	15	8
YMR233W	13	14	20	47	41	39
YMR234W	37	31	31	79	106	70
YMR235C	184	160	152	326	328	330
YMR236W	121	113	119	276	231	286
YMR237W	125	102	150	267	243	252
YMR238W	221	250	233	507	524	525
tR(UCU)M1	0	0	0	0	1	0
YMR239C	11	11	6	16	21	24
YMR240C	18	31	21	61	52	64
YMR241W	93	107	92	251	221	233
YMR242C	608	582	585	1108	1152	1098
YMR242W-A	1	1	0	1	1	1
YMR243C	189	184	184	418	424	432
YMR244W	1	3	5	33	26	32
YMR244C-A	1	2	4	22	15	18
YMR245W	11	13	18	37	33	37
YMR246W	563	545	533	967	1028	1033
snR86	61	68	59	202	191	191
YMR247C	41	46	34	93	100	99
tA(AGC)M2	0	0	0	0	0	0
YMR247W-A	3	3	8	9	17	9
YMR250W	201	182	175	177	188	182
YMR251W	23	19	24	48	26	34
YMR251W-A	484	444	501	525	528	500
YMR252C	26	26	24	78	83	104
YMR253C	25	37	22	109	93	105
YMR254C	2	2	1	10	6	8
YMR255W	41	41	59	140	151	148
YMR256C	29	19	29	85	92	98
YMR257C	19	12	15	46	52	56
YMR258C	76	77	79	130	131	145
YMR259C	38	31	32	73	79	74
YMR260C	259	274	280	542	513	480
YMR261C	239	231	266	440	416	441
YMR262W	79	92	84	176	165	162
YMR263W	39	42	56	96	112	107
YMR264W	75	84	93	245	270	243
YMR265C	65	58	43	183	161	197
YMR266W	148	177	144	276	296	260
YMR267W	29	42	53	77	91	93
YMR268C	6	5	9	26	19	14
YMR269W	18	17	15	40	64	41
YMR270C	35	33	31	99	120	101
YMR271C	15	20	15	62	43	58
tQ(CUG)M	0	0	0	0	0	0
YMR272C	178	163	184	170	179	152
YMR272W-A	0	0	0	0	0	0
YMR272W-B	3	1	1	4	5	0
YMR273C	87	82	93	202	208	193
YMR274C	19	15	17	42	43	41
YMR275C	81	91	87	235	245	220
YMR276W	523	518	550	1045	998	1017
YMR277W	79	84	67	194	158	164
YMR278W	82	57	74	128	123	123
YMR279C	19	17	15	24	23	12
YMR280C	38	40	46	212	181	178
YMR281W	63	56	50	138	159	147
YMR282C	18	28	13	66	81	82
YMR283C	21	19	18	56	49	49
tY(GUA)M2	0	0	0	0	0	0
YMR284W	17	25	22	79	81	88
YMR285C	40	35	36	116	129	127
YMR286W	35	21	23	61	75	79
YMR287C	31	32	29	65	48	72
YMR288W	35	32	34	70	73	71
YMR289W	56	50	40	100	80	111
YMR290C	94	84	83	185	184	182
YMR290W-A	0	0	0	0	1	0
YMR291W	202	195	194	306	302	274
YMR292W	13	12	18	99	72	73
YMR293C	17	18	19	39	35	41
YMR294W	13	18	14	64	54	60
YMR294W-A	4	5	1	15	27	30
YMR295C	182	219	204	411	385	443
YMR296C	344	325	324	540	580	616
YMR297W	792	781	815	1687	1558	1567
YMR298W	63	58	73	170	169	183
YMR299C	20	25	33	64	55	60
YMR300C	256	259	237	117	125	134
YMR301C	71	63	56	151	170	144
YMR302C	90	90	94	273	270	227
YMR303C	26	23	21	83	74	93
YMR304W	104	115	100	250	257	264
YMR304C-A	16	10	20	51	59	51
YMR305C	508	531	473	763	692	727
YMR306W	20	17	17	49	38	35
YMR306C-A	1	0	0	0	3	0
YMR307W	1237	1240	1189	1718	1738	1736
YMR307C-A	0	0	0	0	0	0
YMR308C	194	170	179	292	281	287
YMR309C	95	91	88	178	182	177
YMR310C	24	21	21	41	50	48
YMR311C	236	180	197	466	459	471
YMR312W	39	24	27	64	64	57
YMR313C	61	61	67	146	151	146
YMR314W	296	261	278	578	561	582
YMR315W	260	204	231	473	447	453
YMR315W-A	3	1	0	5	1	7
YMR316W	62	78	70	87	88	91
YMR316C-A	2	2	2	0	1	1
YMR316C-B	0	0	0	4	5	1
YMR317W	37	36	36	102	106	92
YMR318C	466	466	459	688	665	693
YMR319C	286	274	270	402	424	419
YMR320W	7	3	6	27	29	19
YMR321C	2	0	1	4	0	0
YMR322C	0	0	0	1	0	0
YMR323W	0	1	1	2	0	2
YMR324C	0	0	0	0	0	1
YMR325W	0	0	0	0	0	0
YMR326C	0	0	0	0	0	0
YBL113C	12	19	14	45	44	35
YBL113W-A	0	0	0	0	0	0
YBL112C	0	0	0	0	0	0
YBL111C	0	0	0	0	0	0
YBL109W	1	0	0	1	1	3
YBL108C-A	0	0	0	0	0	0
YBL108W	0	0	0	1	1	1
YBL107W-A	0	0	0	0	0	0
tL(UAA)B1	0	0	0	0	0	0
YBL107C	40	30	33	63	91	94
YBL106C	41	30	35	59	64	64
YBL105C	158	151	147	355	326	301
YBL104C	32	41	45	80	68	88
YBL103C	67	58	59	113	141	104
YBL102W	90	78	76	233	204	187
YBL101C	175	189	177	204	186	213
YBL100W-C	0	0	0	1	0	1
YBL100W-A	0	0	0	0	0	0
YBL100W-B	1	3	3	4	4	4
tF(GAA)B	0	0	0	0	0	0
YBL100C	4	3	1	10	15	10
YBL099W	404	415	380	913	941	922
YBL098W	22	21	10	51	47	51
YBL097W	17	18	9	16	22	25
YBL096C	0	0	0	0	1	1
YBL095W	14	14	19	49	48	44
YBL094C	0	0	0	0	1	0
YBL093C	102	98	78	167	160	162
YBL092W	1720	1647	1800	3110	2922	3011
YBL091C-A	68	33	62	131	110	137
YBL091C	342	335	361	746	737	694
YBL090W	29	16	20	54	66	68
YBL089W	36	34	40	82	74	90
YBL088C	53	56	42	130	103	126
YBL087C	704	718	735	1041	933	982
YBL086C	92	104	85	253	220	227
YBL085W	99	114	120	438	448	464
YBL084C	37	35	25	146	160	152
YBL083C	0	1	0	0	2	0
YBL082C	67	69	68	134	117	132
YBL081W	63	49	48	117	113	82
YBL080C	30	29	31	81	74	80
YBL079W	64	65	65	140	145	140
YBL078C	36	33	33	111	127	112
YBL077W	5	2	4	14	17	15
YBL076C	458	464	474	685	700	691
YBL075C	35	37	38	85	82	94
YBL074C	12	3	4	12	14	13
YBL073W	1	0	0	1	0	0
snR56	0	3	0	1	3	4
YBL072C	434	423	438	784	773	798
YBL071C-B	0	0	0	0	1	0
YBL071W-A	6	7	10	14	17	19
YBL071C	8	1	3	15	12	9
YBL070C	0	0	0	1	0	2
YBL069W	27	32	36	49	39	50
YBL068W-A	0	0	0	0	0	0
YBL068W	32	46	47	75	73	70
YBL067C	59	61	68	180	187	191
YBL066C	36	26	28	78	94	90
YBL065W	0	0	0	1	1	0
YBL064C	126	99	107	268	284	266
YBL063W	22	23	26	64	54	62
YBL062W	0	0	0	2	2	0
YBL061C	86	75	73	134	159	137
YBL060W	21	26	19	90	103	77
YBL059C-A	19	14	15	46	52	46
YBL059W	13	7	18	38	32	30
YBL058W	265	243	253	519	488	473
YBL057C	91	91	74	189	189	173
YBL056W	309	299	298	546	567	546
YBL055C	74	80	75	118	132	121
YBL054W	18	14	19	21	24	25
YBL053W	0	0	1	0	1	1
YBL052C	33	18	17	90	81	90
YBL051C	156	118	131	218	271	244
YBL050W	102	92	111	322	316	342
YBL049W	7	7	7	35	28	28
YBL048W	1	1	1	2	10	5
YBL047C	488	505	432	836	829	805
YBL046W	77	95	82	214	202	182
YBL045C	231	198	226	452	421	403
YBL044W	2	2	1	25	28	34
YBL043W	12	5	9	25	31	40
YBL042C	48	49	55	124	120	121
YBL041W	322	310	306	829	720	732
YBL040C	74	62	63	242	229	240
YBL039W-B	5	10	4	45	37	34
YBL039C	72	61	55	98	73	90
YBL039C-A	0	0	0	0	0	0
YBL038W	61	49	36	133	116	142
YBL037W	66	59	57	120	97	85
YBL036C	43	44	39	104	127	107
YBL035C	20	21	18	45	45	37
YBL034C	21	12	20	48	48	62
YBL033C	157	154	167	322	291	269
YBL032W	134	138	144	300	326	301
YBL031W	11	19	14	61	48	58
YBL030C	388	435	366	905	895	880
YBL029C-A	16	29	26	60	66	56
YBL029W	31	27	25	85	87	65
YBL028C	15	11	12	32	28	33
YBL027W	1458	1418	1413	2467	2367	2397
YBL026W	31	27	46	132	113	93
YBL025W	10	5	8	29	27	39
YBL024W	79	68	72	140	145	159
YBL023C	68	54	40	130	131	142
YBL022C	193	168	187	314	328	286
YBL021C	44	39	36	79	82	58
YBL020W	43	35	41	105	119	127
YBL019W	17	15	21	55	60	49
YBL018C	29	32	25	59	46	60
YBL017C	244	260	245	542	564	515
YBL016W	46	49	48	92	83	108
YBL015W	96	104	115	310	288	328
tI(AAU)B	0	0	0	0	0	0
tG(GCC)B	0	0	0	0	0	0
YBL014C	28	22	26	67	39	48
YBL013W	4	6	5	13	8	9
YBL012C	1	0	1	2	2	3
YBL011W	121	137	150	322	342	347
YBL010C	17	17	14	46	55	44
YBL009W	19	17	20	51	65	59
YBL008W-A	0	0	1	0	0	0
YBL008W	26	25	15	61	60	70
YBL007C	381	361	338	621	637	651
YBL006C	75	105	96	146	158	129
YBL006W-A	0	0	0	0	0	0
YBL005W	56	49	64	86	68	62
YBL005W-B	20	15	22	7	2	9
YBL005W-A	0	0	0	0	0	0
tS(AGA)B	0	0	0	0	0	1
YBL004W	85	82	74	190	180	176
YBL003C	296	302	315	1242	1230	1204
YBL002W	181	175	180	653	692	712
YBL001C	89	77	89	259	306	254
YBR001C	76	65	92	206	177	204
YBR002C	48	46	48	86	78	73
YBR003W	62	82	77	184	182	194
YBR004C	36	35	30	126	131	104
YBR005W	121	119	122	182	192	192
YBR006W	37	59	59	160	166	144
YBR007C	34	30	31	117	141	131
YBR008C	30	27	29	101	104	105
YBR009C	348	308	337	964	986	1006
YBR010W	238	300	256	1177	1208	1193
YBR011C	922	865	927	2561	2495	2451
YBR012C	8	3	5	7	10	8
YBR012W-B	2	1	2	1	0	2
YBR012W-A	0	0	0	0	0	0
YBR013C	6	5	5	16	25	25
tT(AGU)B	0	0	0	0	0	0
YBR014C	32	37	33	167	172	136
YBR015C	214	208	176	390	413	420
YBR016W	172	175	180	370	379	360
YBR017C	102	116	103	158	175	183
YBR018C	11	2	5	19	19	31
YBR019C	4	9	13	44	32	33
YBR020W	8	14	16	42	37	29
YBR021W	14	26	20	41	33	42
YBR022W	19	27	24	41	47	41
YBR023C	129	127	121	377	377	425
YBR024W	29	21	25	70	79	62
YBR025C	543	561	567	840	858	866
YBR026C	80	72	80	168	163	190
YBR027C	3	3	0	6	5	3
YBR028C	44	52	35	80	79	81
YBR029C	84	76	75	175	198	156
YBR030W	36	33	32	65	52	36
YBR031W	913	892	927	1239	1250	1247
YBR032W	10	4	2	34	25	29
YBR033W	17	23	21	66	76	59
YBR034C	110	117	112	162	145	163
YBR035C	117	120	111	285	275	282
snR161	0	0	3	0	0	2
YBR036C	312	308	343	619	624	643
YBR037C	65	50	54	95	121	122
YBR038W	64	58	56	104	124	111
YBR039W	164	157	162	384	420	370
YBR040W	1	0	0	1	0	0
YBR041W	113	133	92	209	226	193
YBR042C	47	43	40	101	115	92
YBR043C	57	62	65	220	197	210
YBR044C	46	50	43	116	121	116
tV(UAC)B	0	0	0	0	0	0
YBR045C	8	5	15	23	19	15
YBR046C	79	56	63	159	191	192
YBR047W	13	10	5	16	14	9
YBR048W	974	990	940	1238	1194	1139
YBR049C	56	55	58	125	114	138
YBR050C	33	29	48	40	37	62
YBR051W	2	1	0	5	1	3
YBR052C	193	210	234	523	492	549
YBR053C	98	88	87	181	187	187
YBR054W	78	75	68	33	39	32
YBR055C	29	27	28	146	121	113
tL(UAA)B2	0	0	0	0	0	0
YBR056W	126	151	151	267	253	249
tQ(UUG)B	0	0	0	0	1	0
YBR056W-A	0	1	1	2	3	3
YBR056C-B	0	0	0	0	0	0
YBR057C	62	72	53	212	199	183
YBR058C	59	73	59	141	164	154
YBR058C-A	51	57	40	143	112	131
YBR059C	189	242	227	478	493	487
YBR060C	34	40	36	90	89	77
YBR061C	16	13	18	36	43	39
YBR062C	37	33	44	100	99	94
YBR063C	7	12	5	25	30	18
YBR064W	0	0	0	0	0	0
YBR065C	4	7	8	14	15	17
YBR066C	14	18	15	59	68	53
YBR067C	605	569	560	205	211	206
YBR068C	509	485	510	608	624	673
YBR069C	196	176	192	215	209	197
YBR070C	13	19	17	125	129	129
YBR071W	36	49	58	136	144	149
YBR072W	30	15	19	43	35	41
YBR072C-A	0	1	0	0	3	0
YBR073W	63	78	78	239	244	228
YBR074W	78	72	50	142	143	134
YBR076W	7	7	8	20	31	17
YBR076C-A	12	15	12	53	47	44
YBR077C	31	46	48	160	158	139
YBR078W	1094	1081	1103	1915	1974	1893
YBR079C	329	373	346	607	561	589
YBR080C	129	101	132	260	262	242
YBR081C	57	62	50	153	162	176
tR(UCU)B	0	0	0	0	0	0
tD(GUC)B	0	0	0	0	0	0
YBR082C	419	413	364	938	894	956
YBR083W	55	80	48	131	149	127
YBR084W	185	186	172	325	350	324
YBR084C-A	783	778	762	1504	1474	1422
YBR085W	27	27	19	18	30	27
YBR085C-A	147	117	106	319	304	289
YBR086C	297	310	313	602	663	636
YBR087W	30	43	32	91	88	89
YBR088C	4	8	7	22	23	24
YBR089W	0	0	0	1	0	0
YBR089C-A	65	90	81	216	203	214
YBR090C	3	0	2	3	7	9
YBR091C	12	12	20	31	38	39
YBR092C	185	168	159	53	54	65
YBR093C	172	160	160	101	84	88
YBR094W	44	36	47	78	69	72
YBR095C	33	39	40	89	80	83
YBR096W	58	38	64	148	142	145
YBR097W	33	35	29	68	63	49
YBR098W	18	9	13	38	53	41
YBR099C	0	0	0	0	0	0
YBR101C	56	58	60	156	148	156
YBR102C	41	23	42	91	93	88
YBR103W	59	40	63	114	145	129
YBR103C-A	0	0	0	0	0	0
YBR104W	50	26	38	56	55	53
YBR105C	80	64	64	211	227	232
YBR106W	726	690	713	1305	1317	1300
YBR107C	20	24	30	56	56	61
YBR108W	127	115	132	187	187	191
YBR109C	242	203	222	544	541	553
YBR109W-A	0	3	0	0	0	2
YBR110W	71	66	61	162	169	179
YBR111C	139	156	149	436	379	414
YBR111W-A	14	21	14	77	79	77
YBR112C	276	280	285	464	389	432
YBR113W	5	2	1	3	2	1
YBR114W	56	60	61	131	138	129
YBR115C	180	166	188	208	199	188
YBR116C	0	0	0	0	0	0
YBR117C	15	14	11	31	28	29
YBR118W	1904	1828	1790	2467	2484	2453
YBR119W	21	22	17	74	64	56
YBR120C	13	14	13	37	38	35
YBR121C	507	488	443	849	772	803
YBR121C-A	0	0	0	0	0	0
YBR122C	52	38	46	106	99	106
YBR123C	34	52	46	135	99	127
YBR124W	0	0	0	3	0	1
YBR125C	56	45	63	113	135	140
YBR126C	1220	1070	1127	1477	1524	1468
YBR126W-A	72	61	59	127	97	94
YBR126W-B	12	13	11	12	17	21
YBR127C	553	558	548	946	957	926
YBR128C	14	10	7	34	28	27
YBR129C	29	27	37	106	108	118
YBR130C	44	50	32	143	144	126
YBR131W	7	19	16	31	29	26
YBR131C-A	0	0	0	0	0	0
YBR132C	53	63	46	154	164	145
YBR133C	62	44	62	105	124	134
YBR134W	0	1	0	0	0	1
YBR135W	63	54	50	105	89	106
YBR136W	36	33	23	67	90	71
YBR137W	21	22	21	60	73	58
YBR138C	22	14	27	63	60	66
YBR139W	174	214	172	405	376	379
YBR140C	112	132	119	228	220	226
YBR141C	9	10	6	19	26	22
YBR141W-A	0	0	0	0	0	0
YBR142W	35	34	38	55	50	46
YBR143C	276	268	265	497	515	506
YBR144C	0	0	0	1	0	1
YBR145W	270	292	305	326	346	305
YBR146W	89	94	74	150	149	147
YBR147W	22	24	29	53	67	63
YBR148W	5	5	5	23	22	22
YBR149W	362	356	372	670	666	591
YBR150C	50	57	45	150	149	156
YBR151W	167	139	161	289	246	255
YBR152W	10	11	11	29	22	33
YBR153W	37	37	32	56	66	74
YBR154C	40	41	56	107	123	91
YBR155W	39	44	31	77	73	77
YBR156C	14	9	17	66	63	66
YBR157C	31	29	27	72	58	49
YBR158W	151	134	129	260	246	265
YBR159W	167	140	143	407	433	399
YBR160W	58	66	68	160	176	176
YBR161W	32	32	35	72	69	64
YBR162C	799	800	804	2032	2041	1982
YBR162W-A	54	76	64	240	211	198
YBR163W	39	38	33	108	104	88
YBR164C	79	61	71	164	166	165
YBR165W	19	19	23	89	75	71
YBR166C	44	40	36	101	120	97
YBR167C	20	21	18	62	69	59
YBR168W	11	18	16	81	68	68
YBR169C	97	100	90	171	165	160
YBR170C	74	73	84	160	175	147
YBR171W	57	47	31	173	175	169
YBR172C	68	78	49	157	150	128
YBR173C	148	141	143	326	328	301
YBR174C	0	0	0	0	0	0
YBR175W	33	37	33	89	73	65
YBR176W	13	17	30	32	36	41
YBR177C	113	109	121	351	379	323
YBR178W	0	0	0	0	0	1
YBR179C	40	35	43	97	99	92
YBR180W	1	1	4	7	7	2
YBR181C	353	363	336	566	562	580
YBR182C	7	5	9	16	19	16
YBR182C-A	0	0	1	1	1	3
YBR183W	42	41	58	169	170	184
YBR184W	1	1	1	8	11	17
YBR185C	35	24	30	83	67	75
YBR186W	5	4	5	10	10	19
YBR187W	163	146	165	280	260	279
YBR188C	25	19	17	42	48	50
YBR189W	1320	1377	1328	2045	2041	2048
YBR190W	0	0	0	3	1	1
YBR191W	1106	1149	1088	1844	1807	1803
YBR191W-A	0	1	0	9	7	17
YBR192W	26	24	31	78	83	73
YBR193C	40	42	23	71	71	80
