YDR119W-A	8	6	2
YDR120C	50	31	19
YDR121W	47	29	18
YDR122W	201	101	100
YDR123C	10	5	5
YDR124W	10	4	6
YDR125C	10	6	4
YDR126W	11	4	7
YDR127W	321	155	166
YDR128W	69	32	37
YDR129C	527	282	245
YDR130C	23	17	6
YDR131C	12	6	6
YDR132C	20	11	9
YDR133C	488	193	295
YDR135C	243	127	116
YDR136C	2	3	1
YDR137W	49	28	23
YDR138W	22	10	12
YDR139C	36	21	15
YDR140W	13	8	5
YDR141C	79	38	41
YDR142C	21	9	12
YDR143C	87	38	49
YDR144C	48	22	26
YDR145W	116	74	42
YDR146C	59	35	24
YDR147W	20	14	6
YDR148C	149	74	75
YDR149C	0	1	1
YDR150W	127	63	66
YDR151C	39	20	19
YDR152W	106	50	56
YDR153C	69	34	35
YDR154C	52	3	49
YDR155C	889	536	353
YDR156W	26	16	10
YDR157W	3	0	3
YDR158W	496	251	245
YDR159W	36	21	15
YDR160W	50	24	26
YDR161W	44	23	21
YDR162C	45	19	26
YDR163W	28	17	11
YDR164C	49	34	15
YDR165W	41	22	19
YDR166C	26	12	14
YDR167W	61	29	32
YDR168W	89	49	40
YDR169C	81	43	38
YDR169C-A	1	0	1
YDR170C	240	142	98
tQ(UUG)D3	0	0	0
YDR170W-A	13	8	5
YDR171W	477	250	227
YDR172W	289	138	151
YDR173C	20	10	10
YDR174W	229	129	100
YDR175C	54	29	25
YDR176W	75	40	35
YDR177W	126	71	55
YDR178W	95	46	49
YDR179C	2	2	0
YDR179W-A	7	2	5
YDR180W	16	7	9
YDR181C	26	12	14
YDR182W	85	42	43
YDR182W-A	0	0	0
YDR183W	14	4	10
YDR183C-A	1	0	1
YDR184C	4	3	1
YDR185C	29	13	16
YDR186C	144	85	59
YDR187C	0	41	52
YDR188W	398	280	211
YDR189W	74	41	33
YDR190C	232	119	113
YDR191W	7	5	2
YDR192C	18	13	14
YDR193W	0	2	7
YDR194C	77	42	35
YDR194W-A	0	0	0
YDR195W	20	12	8
YDR196C	72	35	37
YDR197W	14	5	9
YDR198C	18	8	10
YDR199W	1	3	10
YDR200C	42	36	18
YDR201W	16	9	7
YDR202C	31	26	24
YDR203W	0	8	11
YDR204W	80	44	36
YDR205W	40	20	20
YDR206W	104	56	48
YDR207C	41	24	17
YDR208W	67	36	31
YDR209C	29	56	64
YDR210W	0	53	38
YDR210W-B	1	0	1
YDR210W-A	0	0	0
YDR210C-D	1	0	1
YDR210C-C	0	0	0
tI(UAU)D	0	0	0
YDR211W	146	80	66
YDR212W	185	96	89
YDR213W	58	20	38
YDR214W	127	63	64
YDR215C	1	0	1
YDR216W	53	25	28
YDR217C	38	22	16
YDR218C	0	0	0
YDR219C	29	15	14
YDR220C	0	0	0
YDR221W	61	29	32
YDR222W	5	1	4
YDR223W	17	10	7
YDR224C	556	315	241
YDR225W	600	337	263
YDR226W	524	284	240
YDR227W	21	10	11
YDR228C	37	24	13
YDR229W	79	34	45
YDR230W	1	14	8
YDR231C	24	21	24
YDR232W	191	96	95
YDR233C	261	124	137
YDR234W	74	37	37
YDR235W	15	7	8
YDR236C	36	16	20
YDR237W	31	17	14
YDR238C	271	136	135
YDR239C	28	13	15
YDR240C	10	4	6
YDR241W	0	0	0
tY(GUA)D	0	0	0
YDR242W	28	17	11
YDR243C	14	9	5
YDR244W	67	30	37
YDR245W	130	60	70
YDR246W	56	36	20
YDR246W-A	4	2	2
YDR247W	79	36	43
YDR248C	24	14	10
YDR249C	11	3	8
YDR250C	0	0	0
YDR251W	192	98	94
YDR252W	7	3	4
YDR253C	27	10	17
YDR254W	22	6	16
YDR255C	46	29	17
YDR256C	36	17	19
YDR257C	32	18	14
YDR258C	174	98	76
YDR259C	12	7	5
YDR260C	38	25	13
YDR261C	112	60	52
tS(AGA)D2	0	0	0
YDR261W-B	3	1	2
YDR261W-A	0	0	0
YDR261C-D	5	1	4
YDR261C-C	0	0	0
tG(GCC)D2	0	0	0
YDR262W	79	35	44
YDR263C	9	0	9
YDR264C	147	73	74
YDR265W	30	14	16
YDR266C	41	21	20
YDR267C	81	41	40
YDR268W	21	13	8
YDR269C	0	1	2
YDR270W	17	11	12
YDR271C	0	2	1
YDR272W	54	28	26
YDR273W	16	11	5
YDR274C	39	14	25
YDR275W	43	21	22
YDR276C	362	212	150
YDR277C	208	107	101
YDR278C	1	0	1
tE(CUC)D	0	0	0
YDR279W	37	20	17
YDR280W	79	34	45
YDR281C	11	6	5
YDR282C	12	4	8
YDR283C	62	36	26
YDR284C	94	41	53
YDR285W	4	4	0
YDR286C	10	3	7
YDR287W	47	24	23
YDR288W	19	14	5
YDR289C	43	24	25
YDR290W	0	2	4
YDR291W	48	24	24
YDR292C	117	54	63
YDR293C	454	237	217
YDR294C	188	84	104
YDR295C	35	20	15
YDR296W	97	47	50
YDR297W	195	101	94
YDR298C	108	56	52
YDR299W	12	8	4
YDR300C	77	35	42
YDR301W	56	31	25
YDR302W	26	15	11
YDR303C	44	24	20
YDR304C	224	128	96
YDR305C	27	16	11
YDR306C	34	21	13
tV(CAC)D	0	0	0
YDR307W	44	16	28
YDR308C	31	14	17
YDR309C	57	31	26
YDR310C	88	49	39
YDR311W	27	15	12
YDR312W	18	9	9
YDR313C	36	16	20
YDR314C	10	2	8
YDR315C	8	3	5
YDR316W	31	17	14
tF(GAA)D	0	0	0
YDR316W-B	0	0	0
YDR316W-A	0	0	0
YDR317W	5	2	3
YDR318W	24	17	7
YDR319C	34	12	22
YDR320C	31	12	19
YDR320C-A	9	6	5
YDR320W-B	0	0	2
YDR321W	154	79	75
YDR322W	37	22	15
YDR322C-A	49	26	23
YDR323C	7	5	2
YDR324C	27	9	18
YDR325W	36	14	22
YDR326C	68	36	32
YDR327W	56	103	90
YDR328C	207	203	141
YDR329C	83	37	46
YDR330W	103	52	51
YDR331W	46	29	17
YDR332W	24	12	12
YDR333C	74	42	32
YDR334W	109	55	54
YDR335W	168	96	72
YDR336W	25	12	13
YDR337W	28	15	13
YDR338C	39	15	24
YDR339C	35	23	12
tX(XXX)D	0	0	0
YDR340W	0	0	0
YDR341C	239	112	127
YDR342C	358	98	260
YDR343C	81	24	57
